Customer_ID,Customer_Name,Gender,Date_of_Birth,Phone,Email,Address,City,State,Country
CUST000412,"Vivek Jain",male,1995-05-08,8590699134,vivek_jain412@example.com,"691, Park Street",Bengaluru,Karnataka,India
CUST000413,"Manish Choudhary",Female,1956-02-25,8354303467,manish_choudhary413@example.com,"956, MG Road",Bhopal,"Madhya Pradesh",India
CUST000414,"Neha Patel",Other,1981-04-18,9407508081,neha_patel414@example.com,"74, Park Street",Jodhpur,Rajasthan,India
CUST000415,"Shreya Saini",Unknown,1974-10-04,6986672358,shreya_saini415@example.com,"424, Nehru Nagar",Jaipur,Rajasthan,India
CUST000416,"Komal Saini",Female,1990-03-17,8693302562,komal_saini416@example.com,"170, Main Market",Kota,Rajasthan,India
CUST000417,"Nikhil Sharma",Other,1989-05-25,7945737383,nikhil_sharma417@example.com,"348, Nehru Nagar",Mumbai,Maharashtra,India
CUST000418,"Riya Verma",Unknown,2006-08-12,9769966914,riya_verma418@example.com,Unknown,Bhopal,"Madhya Pradesh",India
CUST000419,"Anjali Verma",FEMALE,null,8514018947,anjali_verma419@example.com,"809, Civil Lines",Lucknow,"Uttar Pradesh",India
CUST000420,"Suresh Joshi",Unknown,1996-01-02,9031328436,suresh_joshi420@example.com,"264, Nehru Nagar",Kota,Rajasthan,India
CUST000421,"Komal Kumar",Unknown,1988-09-04,7450659741,komal_kumar421@example.com,"302, Station Road",Ahmedabad,Gujarat,India
CUST000422,"Rohit Choudhary",Unknown,1978-08-06,6449639887,rohit_choudhary422@example.com,"704, Park Street",Lucknow,"Uttar Pradesh",India
CUST000423,"Simran Choudhary",Unknown,1956-05-05,8770030933,simran_choudhary423@example.com,"574, Station Road",surat,Gujarat,India
CUST000424,"Amit Patel",Male,1970-02-11,8495907981,amit_patel424@example.com,"946, Civil Lines",Chennai,"Tamil Nadu",India
CUST000425,"Komal Sharma",Other,1962-02-12,null,komal_sharma425@example.com,"374, Nehru Nagar",Chennai,"Tamil Nadu",India
CUST000426,"Anjali Malhotra",Unknown,1967-01-28,9401307321,anjali_malhotra426@example.com,"908, Park Street",Mumbai,Maharashtra,India
CUST000427,"Ankit Mehta",Female,1961-11-20,8180358055,ankit_mehta427@example.com,"413, Nehru Nagar",Indore,"Madhya Pradesh",India
CUST000428,"Deepak Mishra",male,1999-05-07,9482615182,deepak_mishra428@example.com,"10, Main Market",Bengaluru,Karnataka,India
CUST000429,"Karan Verma",Male,1985-05-02,6431494996,karan_verma429@example.com,"231, Park Street",Kota,Rajasthan,India
CUST000430,"Karan Verma",Female,2001-03-24,7858713505,karan_verma430@example.com,"916, Main Market",Bengaluru,Karnataka,India
CUST000431,"Amit Choudhary",Unknown,2004-12-10,8255818376,amit_choudhary431@example.com,"639, Nehru Nagar",Alwar,Rajasthan,India
CUST000432,"Meena Tiwari",Male,1985-09-22,7725204402,null,"341, Nehru Nagar",Bhopal,"Madhya Pradesh",India
CUST000433,"Rahul Mishra",Other,1991-10-12,9506404827,rahul_mishra433@example.com,"621, Civil Lines",Ahmedabad,Gujarat,India
CUST000434,"Manish Singh",Female,1965-04-06,6776091576,manish_singh434@example.com,"89, Nehru Nagar",Lucknow,"Uttar Pradesh",India
CUST000435,"Arjun Malhotra",Male,2002-11-26,7009770147,arjun_malhotra435@example.com,"690, Civil Lines",Bhopal,"Madhya Pradesh",India
CUST000436,"Anjali Patel",Unknown,1988-06-16,7917949278,anjali_patel436@example.com,"453, Nehru Nagar",Alwar,Rajasthan,India
CUST000437,"Amit Mishra",Female,2004-08-07,6764556599,amit_mishra437@example.com,"781, Park Street",Jodhpur,Rajasthan,India
CUST000438,"Sneha Verma",Unknown,1986-05-21,7293297794,sneha_verma438@example.com,"686, Civil Lines",Kolkata,"West Bengal",India
CUST000439,"Rahul Joshi",Other,2005-03-11,6380544915,invalid-email,"26, Civil Lines",Indore,"Madhya Pradesh",India
CUST000440,"Anjali Kumar",Unknown,1988-09-06,6038519536,anjali_kumar440@example.com,"558, Nehru Nagar",Hyderabad,Telangana,India
CUST000441,"Komal Joshi",Unknown,1961-02-22,6972322597,komal_joshi441@example.com,"787, MG Road",jaipur,Rajasthan,India
CUST000442,"Simran Tiwari",Male,1959-04-09,7310672185,simran_tiwari442@example.com,"339, Nehru Nagar",Kota,Rajasthan,India
CUST000443,"Karan Mishra",male,1985-10-13,12345,karan_mishra443@example.com,"25, Main Market",Ahmedabad,Gujarat,India
CUST000444,"Kavita Rathore",FEMALE,1964-07-09,9572030035,kavita_rathore444@example.com,"719, Park Street",Chandigarh,Chandigarh,India
CUST000445,"Rohit Mehta",Male,1953-08-15,7074222488,rohit_mehta445@example.com,"19, MG Road",Mumbai,Maharashtra,India
CUST000446,"Amit Rathore",Male,1996-02-20,9179283459,amit_rathore446@example.com,"242, Station Road",Hyderabad,Telangana,India
CUST000447,"Deepak Tiwari",male,1960-09-01,8294937458,deepak_tiwari447@example.com,"70, MG Road",Jaipur,Rajasthan,India
CUST000448,"Vivek Sharma",Other,null,9786319004,vivek_sharma448@example.com,"642, Civil Lines",Jaipur,Rajasthan,India
CUST000449,"Pooja Patel",Male,null,6078665914,pooja_patel449@example.com,"402, Nehru Nagar",Pune,Maharashtra,India
CUST000450,"Vivek Choudhary",FEMALE,1979-03-20,8145545271,vivek_choudhary450@example.com,"827, Nehru Nagar",Pune,Maharashtra,India
CUST000451,"Pooja Choudhary",male,1991-06-26,9777886558,pooja_choudhary451@example.com,"427, MG Road",Chennai,"Tamil Nadu",India
CUST000452,"Deepak Malhotra",Unknown,1979-10-19,6231801726,deepak_malhotra452@example.com,"985, Nehru Nagar",Alwar,Rajasthan,India
CUST000453,"Pawan Mehta",FEMALE,1995-06-09,6251018422,pawan_mehta453@example.com,"865, Station Road",Jodhpur,Rajasthan,India
CUST000454,"Sneha Jain",FEMALE,1957-06-20,6042303208,sneha_jain454@example.com,"712, Main Market",Kolkata,"West Bengal",India
CUST000455,"Rohit Yadav",Other,2001-05-02,6807860268,rohit_yadav455@example.com,"323, Station Road",Bengaluru,Karnataka,India
CUST000456,"Simran Mehta",Male,1995-02-11,6171668058,simran_mehta456@example.com,"467, MG Road",Bengaluru,Karnataka,India
CUST000457,"Riya Yadav",Female,1976-02-06,7137539378,riya_yadav457@example.com,"571, Park Street",Hyderabad,Telangana,India
CUST000458,"Rahul Malhotra",Unknown,1992-05-19,6742613400,rahul_malhotra458@example.com,"308, Nehru Nagar",Kota,Rajasthan,India
CUST000459,"Karan Singh",Other,1986-11-28,9585184110,karan_singh459@example.com,"492, Nehru Nagar",Hyderabad,Telangana,India
CUST000460,"Manish Rathore",Male,1989-04-21,9432865629,manish_rathore460@example.com,"393, MG Road",Bhopal,"Madhya Pradesh",India
CUST000461,"Pawan Patel",Unknown,1994-08-28,7368510982,pawan_patel461@example.com,"651, Civil Lines",Pune,Maharashtra,India
CUST000462,"Vivek Rathore",Other,1956-08-10,7158366425,null,"569, Park Street",Alwar,Rajasthan,India
CUST000463,"Vikas Mehta",Other,1996-05-20,6658563900,vikas_mehta463@example.com,"460, Main Market",Kolkata,"West Bengal",India
CUST000464,"Karan Choudhary",Female,1989-05-19,7958189042,karan_choudhary464@example.com,"203, Park Street",Bengaluru,Karnataka,India
CUST000465,"Vikas Saini",Unknown,2000-06-26,9731706413,vikas_saini465@example.com,"24, Nehru Nagar",Udaipur,Rajasthan,India
CUST000466,"Deepak Choudhary",male,1966-01-16,6168008560,deepak_choudhary466@example.com,"649, Park Street",Jodhpur,Rajasthan,India
CUST000467,"Nikhil Sharma",Female,1970-03-09,9892752261,nikhil_sharma467@example.com,"264, Park Street",Surat,Gujarat,India
CUST000468,"Riya Bansal",Male,1956-03-28,7823316821,riya_bansal468@example.com,"416, Civil Lines",Bhopal,"Madhya Pradesh",India
CUST000469,"Nikhil Gupta",Unknown,1978-01-02,8541794099,nikhil_gupta469@example.com,"174, Nehru Nagar",Bengaluru,Karnataka,India
CUST000470,"Meena Verma",Male,1987-10-01,9439302112,meena_verma470@example.com,"434, Civil Lines",Ahmedabad,Gujarat,India
CUST000471,"Shreya Mehta",male,1999-12-04,7751576908,shreya_mehta471@example.com,"985, Civil Lines",Indore,"Madhya Pradesh",India
CUST000472,"Meena Mishra",Unknown,1996-08-15,8001554442,meena_mishra472@example.com,"947, Station Road",Udaipur,Rajasthan,India
CUST000473,"Anjali Patel",Female,1975-11-20,6345890249,anjali_patel473@example.com,"810, MG Road",Mumbai,Maharashtra,India
CUST000474,"Anjali Choudhary",Unknown,1998-12-17,6774582042,anjali_choudhary474@example.com,"525, Park Street",Pune,Maharashtra,India
CUST000475,"Amit Tiwari",Unknown,1989-12-21,9700920683,amit_tiwari475@example.com,"693, MG Road",Surat,Gujarat,India
CUST000476,"Neha Tiwari",Other,1978-04-27,9783085911,neha_tiwari476@example.com,"131, Station Road",Kota,Rajasthan,India
CUST000477,"Anjali Gupta",FEMALE,1978-05-22,7371785792,anjali_gupta477@example.com,"727, Park Street",Hyderabad,Telangana,India
CUST000478,"Vikas Verma",Unknown,1967-06-01,7937520299,vikas_verma478@example.com,"148, Main Market",Jaipur,Rajasthan,India
CUST000479,"Pawan Singh",Male,2003-02-01,8284859451,pawan_singh479@example.com,"932, Park Street",Bhopal,"Madhya Pradesh",India
CUST000480,"Meena Agarwal",Unknown,1991-05-08,6802216993,meena_agarwal480@example.com,"515, Park Street",Jodhpur,Rajasthan,India
CUST000481,"Manish Kumar",Male,1982-06-18,8255425443,manish_kumar481@example.com,"442, Main Market",Mumbai,Maharashtra,India
CUST000482,"Neha Choudhary",Female,1968-01-13,9646697328,neha_choudhary482@example.com,"132, MG Road",Alwar,Rajasthan,India
CUST000483,"Arjun Gupta",FEMALE,1972-10-03,6659635623,arjun_gupta483@example.com,Unknown,Ahmedabad,Gujarat,India
CUST000484,"Sneha Gupta",Male,2000-07-25,8549764319,sneha_gupta484@example.com,"785, MG Road",Kota,Rajasthan,India
CUST000485,"Anjali Rathore",Unknown,1962-06-20,7102131475,anjali_rathore485@example.com,"656, MG Road",Chandigarh,Chandigarh,India
CUST000486,"Kavita Agarwal",Female,1987-09-19,7843108079,kavita_agarwal486@example.com,"481, Civil Lines",Hyderabad,Telangana,India
CUST000487,"Kavita Jain",Female,1999-05-01,8644342882,kavita_jain487@example.com,Unknown,Lucknow,"Uttar Pradesh",India
CUST000488,"Neha Jain",Unknown,1954-12-23,8404407179,neha_jain488@example.com,"721, Station Road",Alwar,Rajasthan,India
CUST000489,"Vikas Jain",Male,2002-08-11,7542106750,vikas_jain489@example.com,"336, Station Road",Alwar,Rajasthan,India
CUST000490,"Pawan Bansal",Other,1980-03-25,6990927401,pawan_bansal490@example.com,"443, Civil Lines",Bhopal,"Madhya Pradesh",India
CUST000491,"Meena Mishra",Unknown,2004-03-17,9986136662,meena_mishra491@example.com,"355, Civil Lines",Jodhpur,Rajasthan,India
CUST000492,"Amit Singh",Other,1973-05-16,8077924684,amit_singh492@example.com,"70, MG Road",Surat,Gujarat,India
CUST000493,"Shreya Tiwari",FEMALE,1995-02-21,9873719978,shreya_tiwari493@example.com,"866, Station Road",Jaipur,Rajasthan,India
CUST000494,"Suresh Rathore",Other,1977-02-18,6775268630,suresh_rathore494@example.com,"313, Park Street",Ahmedabad,Gujarat,India
CUST000495,"Karan Saini",Unknown,1978-02-03,7303179794,karan_saini495@example.com,"287, Station Road",Hyderabad,Telangana,India
CUST000496,"Vivek Bansal",Unknown,1981-12-28,8983085162,vivek_bansal496@example.com,"956, Main Market",Delhi,Delhi,India
CUST000497,"Amit Patel",FEMALE,1964-06-14,6938769222,amit_patel497@example.com,"924, Main Market",Lucknow,"Uttar Pradesh",India
CUST000498,"Sneha Tiwari",Female,2005-06-26,7326032511,sneha_tiwari498@example.com,"872, MG Road",Mumbai,Maharashtra,India
CUST000499,"Meena Malhotra",Unknown,2005-08-07,9353715620,meena_malhotra499@example.com,"259, Station Road",Chandigarh,Chandigarh,India
CUST000500,"Pooja Yadav",male,1950-03-15,6459577151,pooja_yadav500@example.com,"835, Main Market",Udaipur,Rajasthan,India
CUST000501,"Neha Saini",male,1950-08-19,9890620282,neha_saini501@example.com,"987, Civil Lines",Jaipur,Rajasthan,India
CUST000502,"Riya Mishra",Other,1965-05-22,8821559476,riya_mishra502@example.com,"49, Park Street",Kota,Rajasthan,India
CUST000503,"Shreya Malhotra",Male,1969-03-06,9829449449,shreya_malhotra503@example.com,"265, Park Street",Delhi,Delhi,India
CUST000504,"Neha Patel",Unknown,1987-07-26,9443486870,neha_patel504@example.com,"366, Station Road",Jodhpur,Rajasthan,India
CUST000505,"Ankit Malhotra",male,null,7934694895,ankit_malhotra505@example.com,"740, Nehru Nagar",Jaipur,Rajasthan,India
CUST000506,"Pooja Agarwal",Other,1955-02-11,6578272804,pooja_agarwal506@example.com,"672, Main Market",Bhopal,"Madhya Pradesh",India
CUST000507,"Vikas Rathore",male,1987-06-02,8413141321,vikas_rathore507@example.com,"625, Main Market",Surat,Gujarat,India
CUST000508,"Karan Bansal",FEMALE,1975-05-04,6989843713,karan_bansal508@example.com,"158, Nehru Nagar",Bhopal,"Madhya Pradesh",India
CUST000509,"Nikhil Singh",FEMALE,1979-06-15,7711204445,nikhil_singh509@example.com,"487, MG Road",Jodhpur,Rajasthan,India
CUST000510,"Amit Singh",Other,2004-11-26,8131046832,amit_singh510@example.com,"523, Station Road",Kota,Rajasthan,India
CUST000511,"Vivek Patel",Male,1987-12-19,7845670233,vivek_patel511@example.com,"498, Main Market",Kolkata,"West Bengal",India
CUST000512,"Manish Agarwal",Female,1970-05-03,7456208591,manish_agarwal512@example.com,"279, Station Road",Udaipur,Rajasthan,India
CUST000513,"Meena Patel",Female,1971-11-21,7955533159,meena_patel513@example.com,"880, Main Market",Mumbai,Maharashtra,India
CUST000514,"Manish Mishra",Female,2006-10-11,9309172640,manish_mishra514@example.com,"837, MG Road",Bhopal,"Madhya Pradesh",India
CUST000515,"Amit Patel",Male,2004-03-06,8389201614,amit_patel515@example.com,"671, MG Road",Bengaluru,Karnataka,India
CUST000516,"Meena Joshi",Unknown,1964-10-16,7881791590,meena_joshi516@example.com,"792, Park Street",Lucknow,"Uttar Pradesh",India
CUST000517,"Riya Jain",Female,1951-06-27,7773552079,riya_jain517@example.com,"682, MG Road",Delhi,Delhi,India
CUST000518,"Ankit Bansal",Male,1957-12-01,9033502812,ankit_bansal518@example.com,"299, Main Market",Pune,Maharashtra,India
CUST000519,"Simran Mishra",FEMALE,1961-07-07,8052783418,invalid-email,"711, Civil Lines",Udaipur,Rajasthan,India
CUST000520,"Deepak Jain",Female,1973-04-27,8832502894,deepak_jain520@example.com,"564, Civil Lines",Hyderabad,Telangana,India
CUST000521,"Simran Singh",Male,1957-05-18,7956918271,simran_singh521@example.com,Unknown,Hyderabad,Telangana,India
CUST000522,"Rohit Kumar",Female,null,7571699198,rohit_kumar522@example.com,"353, Park Street",Kolkata,"West Bengal",India
CUST000523,"Deepak Tiwari",male,1998-05-25,6981105822,deepak_tiwari523@example.com,"914, Station Road",Bhopal,"Madhya Pradesh",India
CUST000524,"Pawan Patel",Male,1982-11-23,7851346829,pawan_patel524@example.com,"508, Station Road",Indore,"Madhya Pradesh",India
CUST000525,"Kavita Agarwal",Female,1971-03-28,8602941325,kavita_agarwal525@example.com,"312, MG Road",Mumbai,Maharashtra,India
CUST000526,"Simran Singh",Female,1970-04-02,7325248681,simran_singh526@example.com,"837, Station Road",Kota,Rajasthan,India
CUST000527,"Amit Malhotra",Other,1952-04-14,8535604216,amit_malhotra527@example.com,"840, Main Market",Delhi,Delhi,India
CUST000528,"Pawan Kumar",Unknown,1985-11-15,9644127698,pawan_kumar528@example.com,"691, Station Road",Jodhpur,Rajasthan,India
CUST000529,"Ankit Rathore",Unknown,1987-10-17,8531058774,ankit_rathore529@example.com,"7, Main Market",Ahmedabad,Gujarat,India
CUST000530,"Pooja Singh",Male,1999-03-27,9811092907,pooja_singh530@example.com,"238, Main Market",Chandigarh,Chandigarh,India
CUST000531,"Riya Gupta",male,2001-12-21,9788418980,riya_gupta531@example.com,Unknown,Udaipur,Rajasthan,India
CUST000532,"Suresh Agarwal",Unknown,1959-06-13,8323235486,suresh_agarwal532@example.com,"105, Civil Lines",Pune,Maharashtra,India
CUST000533,"Anjali Verma",Unknown,1987-09-09,7626781730,anjali_verma533@example.com,"445, Main Market",Jodhpur,Rajasthan,India
CUST000534,"Pooja Mehta",Other,1954-09-24,6416897418,pooja_mehta534@example.com,"616, Station Road",Lucknow,"Uttar Pradesh",India
CUST000535,"Deepak Rathore",Unknown,1963-06-01,7946820605,deepak_rathore535@example.com,"577, Civil Lines",Bengaluru,Karnataka,India
CUST000536,"Rohit Jain",FEMALE,null,9367456794,rohit_jain536@example.com,"142, Nehru Nagar",Alwar,Rajasthan,India
CUST000537,"Komal Joshi",Other,1962-09-13,9249721614,komal_joshi537@example.com,"538, Park Street",Kolkata,"West Bengal",India
CUST000538,"Riya Verma",Male,1986-11-10,6027784541,riya_verma538@example.com,"988, Civil Lines",Chandigarh,Chandigarh,India
CUST000539,"Shreya Kumar",FEMALE,1995-02-27,7816113924,shreya_kumar539@example.com,"589, Civil Lines",Indore,"Madhya Pradesh",India
CUST000540,"Manish Malhotra",Unknown,1958-06-02,9744588864,manish_malhotra540@example.com,"695, Park Street",Kota,Rajasthan,India
CUST000541,"Deepak Yadav",Unknown,1988-07-08,8590424951,deepak_yadav541@example.com,"164, MG Road",Delhi,Delhi,India
CUST000542,"Rohit Mehta",Unknown,1971-03-22,8829876724,rohit_mehta542@example.com,"418, Station Road",Mumbai,Maharashtra,India
CUST000543,"Meena Malhotra",Female,1982-05-19,9696145477,meena_malhotra543@example.com,"825, Nehru Nagar",Kota,Rajasthan,India
CUST000544,"Kavita Singh",Unknown,1994-07-08,8951476687,kavita_singh544@example.com,"780, Station Road",Ahmedabad,Gujarat,India
CUST000545,"Kavita Saini",Male,2004-08-06,6516329830,kavita_saini545@example.com,"768, Park Street",Chennai,"Tamil Nadu",India
CUST000546,"Suresh Gupta",Male,2000-09-17,9274863017,suresh_gupta546@example.com,"128, MG Road",Pune,Maharashtra,India
CUST000547,"Manish Jain",Unknown,1953-02-28,8277085713,manish_jain547@example.com,"647, MG Road",Surat,Gujarat,India
CUST000548,"Komal Gupta",male,1987-02-13,7153008662,komal_gupta548@example.com,"890, Nehru Nagar",Delhi,Delhi,India
CUST000549,"Amit Patel",male,1957-02-23,8595765256,amit_patel549@example.com,"705, Main Market",Mumbai,Maharashtra,India
CUST000550,"Meena Sharma",Unknown,2005-01-15,6923417017,meena_sharma550@example.com,"820, Civil Lines",Indore,"Madhya Pradesh",India
CUST000551,"Ankit Patel",Unknown,1973-08-13,6885683720,ankit_patel551@example.com,"185, Park Street",Jaipur,Rajasthan,India
CUST000552,"Simran Bansal",Unknown,1954-03-01,8226761824,simran_bansal552@example.com,"435, Park Street",Bengaluru,Karnataka,India
CUST000553,"Riya Choudhary",FEMALE,1950-03-13,null,riya_choudhary553@example.com,"348, Station Road",Jodhpur,Rajasthan,India
CUST000554,"Manish Bansal",Other,1970-01-13,7116915744,invalid-email,"536, Civil Lines",Hyderabad,Telangana,India
CUST000555,"Priya Agarwal",Other,1999-02-15,9072075279,null,"704, Nehru Nagar",Mumbai,Maharashtra,India
CUST000556,"Rohit Choudhary",FEMALE,1982-08-10,9951520173,rohit_choudhary556@example.com,"914, Park Street",Chennai,"Tamil Nadu",India
CUST000557,"Ankit Choudhary",Unknown,1985-06-27,9883284439,ankit_choudhary557@example.com,"144, Main Market",Jodhpur,Rajasthan,India
CUST000558,"Rohit Yadav",Male,1968-08-02,6771325180,rohit_yadav558@example.com,"528, Nehru Nagar",Ahmedabad,Gujarat,India
CUST000559,"Suresh Singh",male,2005-09-05,9151372468,suresh_singh559@example.com,"857, MG Road",Bengaluru,Karnataka,India
CUST000560,"Pooja Mehta",Unknown,1980-04-23,7238485088,pooja_mehta560@example.com,"278, Civil Lines",Chennai,"Tamil Nadu",India
CUST000561,"Karan Mehta",Unknown,1960-05-05,8479104788,karan_mehta561@example.com,"105, Main Market",Jaipur,Rajasthan,India
CUST000562,"Deepak Bansal",Unknown,1960-08-18,9757004425,deepak_bansal562@example.com,"938, Station Road",Surat,Gujarat,India
CUST000563,"Manish Verma",male,1987-02-06,9385814296,manish_verma563@example.com,"659, Main Market",Mumbai,Maharashtra,India
CUST000564,"Shreya Mehta",Male,2004-01-04,6146711553,shreya_mehta564@example.com,"363, Nehru Nagar",Delhi,Delhi,India
CUST000565,"Karan Mehta",Male,1978-08-23,9098778935,karan_mehta565@example.com,"694, Park Street",Surat,Gujarat,India
CUST000566,"Amit Mishra",FEMALE,1974-01-28,6051483047,amit_mishra566@example.com,"820, Main Market",Delhi,Delhi,India
CUST000567,"Sneha Rathore",Male,1993-09-06,8797728609,sneha_rathore567@example.com,"472, MG Road",Chennai,"Tamil Nadu",India
CUST000568,"Neha Verma",Female,1952-05-15,9812428197,neha_verma568@example.com,"393, MG Road",Bhopal,"Madhya Pradesh",India
CUST000569,"Sneha Yadav",Other,1960-03-17,6280863058,sneha_yadav569@example.com,"467, Park Street",Chandigarh,Chandigarh,India
CUST000570,"Nikhil Bansal",Unknown,1983-01-24,6223910831,nikhil_bansal570@example.com,"880, Main Market",Lucknow,"Uttar Pradesh",India
CUST000571,"Ankit Sharma",Male,1986-01-09,9554751311,ankit_sharma571@example.com,"912, Civil Lines",Ahmedabad,Gujarat,India
CUST000572,"Meena Mehta",Other,1954-04-24,6371216152,null,"901, MG Road",Bhopal,"Madhya Pradesh",India
CUST000573,"Nikhil Choudhary",male,1963-10-12,8260883204,nikhil_choudhary573@example.com,"884, Park Street",Chennai,"Tamil Nadu",India
CUST000574,"Vivek Bansal",Male,2000-12-09,8372332314,vivek_bansal574@example.com,"698, Park Street",Kolkata,"West Bengal",India
CUST000575,"Nikhil Bansal",FEMALE,1990-09-23,8134007828,nikhil_bansal575@example.com,"768, Station Road",Jaipur,Rajasthan,India
CUST000576,"Ankit Verma",Other,1998-01-19,6348103273,ankit_verma576@example.com,"723, Civil Lines",Mumbai,Maharashtra,India
CUST000577,"Nikhil Sharma",Female,2005-01-05,7827685024,nikhil_sharma577@example.com,"974, Main Market",Alwar,Rajasthan,India
CUST000578,"Priya Gupta",Other,1995-08-02,8842839837,priya_gupta578@example.com,"193, Main Market",Chandigarh,Chandigarh,India
CUST000579,"Meena Saini",Other,1972-08-21,7073213232,meena_saini579@example.com,"857, Main Market",Chandigarh,Chandigarh,India
CUST000580,"Deepak Bansal",Male,1982-01-01,8605519270,deepak_bansal580@example.com,"222, Nehru Nagar",Bengaluru,Karnataka,India
CUST000581,"Rahul Yadav",Male,1989-04-25,8050221790,rahul_yadav581@example.com,"599, Nehru Nagar",Lucknow,"Uttar Pradesh",India
CUST000582,"Manish Patel",Female,1951-07-19,8504726877,manish_patel582@example.com,"836, Nehru Nagar",Mumbai,Maharashtra,India
CUST000583,"Neha Agarwal",Unknown,1992-04-10,7442655558,neha_agarwal583@example.com,"491, Station Road",Pune,Maharashtra,India
CUST000584,"Nikhil Kumar",male,1956-10-02,6035900076,nikhil_kumar584@example.com,"38, Nehru Nagar",Udaipur,Rajasthan,India
CUST000585,"Komal Sharma",Unknown,1984-04-21,6018815918,komal_sharma585@example.com,"751, Main Market",Surat,Gujarat,India
CUST000586,"Riya Agarwal",FEMALE,1996-02-21,6841023411,riya_agarwal586@example.com,"615, Park Street",Surat,Gujarat,India
CUST000587,"Komal Singh",Male,1951-02-02,7356923602,komal_singh587@example.com,"689, Park Street",Chandigarh,Chandigarh,India
CUST000588,"Suresh Mehta",FEMALE,1955-08-07,9022579626,suresh_mehta588@example.com,"503, Civil Lines",Kolkata,"West Bengal",India
CUST000589,"Anjali Joshi",male,1973-01-14,8481653198,anjali_joshi589@example.com,"533, Park Street",Udaipur,Rajasthan,India
CUST000590,"Sneha Kumar",FEMALE,1960-02-08,9760896384,sneha_kumar590@example.com,"777, Nehru Nagar",Chennai,"Tamil Nadu",India
CUST000591,"Sneha Mishra",Unknown,2002-10-06,7729781562,sneha_mishra591@example.com,"762, Civil Lines",Udaipur,Rajasthan,India
CUST000592,"Pooja Kumar",Unknown,2000-03-25,6643594066,pooja_kumar592@example.com,"319, Main Market",Pune,Maharashtra,India
CUST000593,"Sneha Singh",Male,1961-03-06,7543081191,sneha_singh593@example.com,"510, Park Street",Chandigarh,Chandigarh,India
CUST000594,"Rohit Joshi",Unknown,2000-04-12,6779067534,rohit_joshi594@example.com,"37, Station Road",Surat,Gujarat,India
CUST000595,"Ankit Malhotra",Unknown,null,7927266418,ankit_malhotra595@example.com,"989, Station Road",Mumbai,Maharashtra,India
CUST000596,"Nikhil Bansal",Other,1979-01-24,6615736944,nikhil_bansal596@example.com,"945, MG Road",Kolkata,Unknown,India
CUST000597,"Rohit Joshi",Female,1974-08-14,9122145357,rohit_joshi597@example.com,"538, Civil Lines",Alwar,Rajasthan,India
CUST000598,"Priya Saini",Other,1955-04-15,8672145288,priya_saini598@example.com,"82, Civil Lines",Delhi,Delhi,India
CUST000599,"Karan Malhotra",male,1954-05-04,6238018872,karan_malhotra599@example.com,"917, MG Road",Bengaluru,Karnataka,India
CUST000600,"Karan Singh",Unknown,1950-10-07,6636571106,karan_singh600@example.com,"102, MG Road",Indore,"Madhya Pradesh",India
CUST000601,"Rahul Yadav",Male,1966-07-11,6797202054,rahul_yadav601@example.com,"890, Park Street",Surat,Gujarat,India
CUST000602,"Sneha Tiwari",Other,1981-12-07,null,sneha_tiwari602@example.com,"16, MG Road",Bhopal,"Madhya Pradesh",India
CUST000603,"Sneha Mishra",Female,1999-08-04,9433837650,sneha_mishra603@example.com,"666, MG Road",Surat,Gujarat,India
CUST000604,"Ankit Rathore",Male,1978-12-16,8125210716,ankit_rathore604@example.com,"10, Station Road",Bhopal,"Madhya Pradesh",India
CUST000605,"Manish Mishra",Female,1987-09-24,8712304825,manish_mishra605@example.com,"66, Station Road",Pune,Maharashtra,India
CUST000606,"Rahul Joshi",Unknown,2005-03-20,6128866299,rahul_joshi606@example.com,"601, Park Street",Delhi,Delhi,India
CUST000607,"Meena Singh",Male,1970-10-17,9868380082,meena_singh607@example.com,"248, MG Road",Mumbai,Maharashtra,India
CUST000608,"Ankit Gupta",male,1965-01-02,6276164535,ankit_gupta608@example.com,"791, MG Road",Jaipur,Rajasthan,India
CUST000609,"Arjun Tiwari",Male,1980-01-18,6747673994,arjun_tiwari609@example.com,"528, MG Road",Hyderabad,Telangana,India
CUST000610,"Simran Agarwal",Female,1977-04-09,7152176025,simran_agarwal610@example.com,"609, MG Road",Lucknow,"Uttar Pradesh",India
CUST000611,"Manish Agarwal",male,1977-08-01,7698209131,manish_agarwal611@example.com,"88, Main Market",Delhi,Delhi,India
CUST000612,"Ankit Sharma",Unknown,2005-10-10,8022696092,ankit_sharma612@example.com,"419, Civil Lines",Surat,Gujarat,India
CUST000613,"Rahul Bansal",Unknown,1979-11-22,8118691477,rahul_bansal613@example.com,"647, Park Street",Jodhpur,Rajasthan,India
CUST000614,"Sneha Joshi",male,null,6174726230,sneha_joshi614@example.com,"857, Park Street",Lucknow,"Uttar Pradesh",India
CUST000615,"Suresh Yadav",Female,1990-05-05,9541533858,suresh_yadav615@example.com,"355, Main Market",bengaluru,Karnataka,India
CUST000616,"Komal Verma",Unknown,1975-01-05,8389115915,komal_verma616@example.com,"476, MG Road",Bhopal,"Madhya Pradesh",India
CUST000617,"Riya Jain",Female,2006-07-04,6233991254,riya_jain617@example.com,"265, Nehru Nagar",Surat,Gujarat,India
CUST000618,"Simran Verma",Unknown,1991-03-20,6679460348,simran_verma618@example.com,"313, Main Market",Lucknow,"Uttar Pradesh",India
