Employee_ID,Employee_Name,Branch_ID,Designation,Department,Joining_Date,Salary,Employee_Status
EMP000588,"Vikas Mehta",BR0107,"Senior Officer",Operations,2022-05-07,121371.19,Inactive
EMP000589,"Simran Sharma",BR0676,"Relationship Manager",HR,2022-11-22,134461.00,Unknown
EMP000590,"Deepak Joshi",BR0292,Clerk,Loans,0000-00-00,153155.51,Active
EMP000591,"Rahul Mehta",BR0121,Manager,HR,2025-02-21,31601.37,Inactive
EMP000592,"Simran Singh",BR0550,Clerk,Finance,2022-03-12,34321.30,Active
EMP000593,"Rohit Mehta",BR0763,Clerk,IT,2024-03-20,86965.45,Active
EMP000594,"Priya Sharma",BR0843,"Senior Officer",IT,2022-01-31,80337.13,Inactive
EMP000595,"Ankit Kumar",BR0107,Manager,HR,2024-12-16,81225.49,Unknown
EMP000596,"Amit Joshi",BR0765,Manager,Sales,2024-07-24,33622.36,Active
EMP000597,"Shreya Rathore",BR0944,"Senior Officer",Sales,2023-03-20,174460.56,Unknown
EMP000598,"Ankit Kumar",BR0337,"Relationship Manager",Loans,2022-01-21,176681.09,Active
EMP000599,"Arjun Mehta",BR0221,"Senior Officer",Loans,2023-05-07,138510.47,Unknown
EMP000600,"Rahul Gupta",BR0326,Officer,HR,2024-02-06,141118.44,Unknown
EMP000601,"Sneha Verma",BR0272,"Senior Officer",Finance,2022-09-07,110720.49,Inactive
EMP000602,"Deepak Choudhary",BR0201,"Senior Officer",Sales,2022-08-09,46716.12,Active
EMP000603,"Neha Singh",BR0934,"Relationship Manager",Sales,2024-11-07,134143.47,Active
EMP000604,"Meena Yadav",BR0040,Clerk,HR,2023-06-24,98113.01,Active
EMP000605,"Vikas Rathore",BR0610,Clerk,Operations,2025-10-02,60654.96,Active
EMP000606,"Shreya Tiwari",BR0141,"Relationship Manager",Loans,2023-04-08,63485.84,Unknown
EMP000607,"Rohit Sharma",BR0673,"Relationship Manager",Loans,2025-04-08,117852.88,Active
EMP000608,"Suresh Agarwal",BR0031,Clerk,Finance,2024-08-21,102349.12,Active
EMP000609,"Manish Choudhary",BR0741,"Assistant Manager","Customer Service",2024-12-16,101542.61,Inactive
EMP000610,"Pooja Agarwal",BR0636,Manager,Finance,2022-02-24,160249.00,Active
EMP000611,"Simran Jain",BR0778,Officer,Sales,2024-01-29,57015.17,Active
EMP000612,"Amit Gupta",BR0117,Clerk,Sales,2024-01-18,82297.76,Inactive
EMP000613,"Suresh Saini",BR0232,"Assistant Manager","Customer Service",2024-08-22,42927.94,Active
EMP000614,"Rohit Saini",BR0039,Manager,"Customer Service",2023-02-22,146367.46,Active
EMP000615,"Vivek Tiwari",BR0722,"Senior Officer","Customer Service",2024-10-04,118663.00,Active
EMP000616,"Manish Verma",BR0557,Manager,"Customer Service",2025-12-08,134815.03,Unknown
EMP000617,"Rahul Malhotra",BR0505,"Relationship Manager","Customer Service",2024-07-21,130041.03,Unknown
EMP000618,"Pooja Singh",BR0719,Manager,Loans,2025-01-30,74323.48,Unknown
EMP000619,"Vivek Malhotra",BR0901,Manager,Operations,2024-03-18,104673.44,Unknown
EMP000620,"Arjun Rathore",BR0612,Officer,"Customer Service",2022-12-29,170942.84,Active
EMP000621,"Ankit Rathore",BR0436,"Assistant Manager",Finance,2023-10-15,88913.37,Unknown
EMP000622,"Amit Verma",BR0696,Officer,HR,2025-03-27,36636.42,Unknown
EMP000623,"Pawan Jain",BR0273,Manager,Loans,2024-09-28,162078.30,Unknown
EMP000624,"Meena Agarwal",BR0690,"Assistant Manager",Finance,2022-04-19,105771.85,Unknown
EMP000625,"Neha Verma",BR0378,"Assistant Manager",Operations,2023-08-03,26005.81,Unknown
EMP000626,"Arjun Agarwal",BR0246,"Senior Officer",IT,2025-06-07,66374.55,Inactive
EMP000627,"Arjun Joshi",BR0343,"Assistant Manager",Finance,2023-08-19,132080.42,Inactive
EMP000628,"Pawan Verma",BR0620,Officer,HR,2025-02-14,103654.77,Unknown
EMP000629,"Priya Mishra",BR0567,"Assistant Manager",HR,2023-09-19,89483.20,Active
EMP000630,"Vikas Patel",BR0348,"Assistant Manager",Sales,2025-05-04,166291.08,Unknown
EMP000631,"Manish Choudhary",BR0545,"Senior Officer",IT,2022-04-15,44367.94,Active
EMP000632,"Ankit Jain",BR0391,Manager,Operations,2025-12-01,146370.45,Inactive
EMP000633,"Amit Mehta",BR0804,"Assistant Manager",HR,2025-03-04,8818.81,Unknown
EMP000634,"Neha Joshi",BR0709,"Senior Officer",Loans,2024-04-16,113465.18,Active
EMP000635,"Anjali Kumar",BR0070,"Relationship Manager","Customer Service",2025-06-14,179838.92,Unknown
EMP000636,"Meena Rathore",BR0936,"Senior Officer",Sales,2022-07-08,127216.61,Unknown
EMP000637,"Priya Verma",BR0273,Clerk,IT,2023-05-16,84159.35,Unknown
EMP000638,"Karan Mehta",BR0515,Clerk,Finance,2022-11-14,74554.70,Inactive
EMP000639,"Komal Sharma",BR0424,Manager,Operations,2024-07-10,28321.92,Active
EMP000640,"Neha Tiwari",BR0549,"Relationship Manager",IT,2025-06-18,112809.60,Unknown
EMP000641,"Anjali Kumar",BR0995,Manager,"Customer Service",2025-07-30,130059.36,Active
EMP000642,"Rohit Gupta",BR0758,Manager,Loans,2022-11-20,81589.03,Active
EMP000643,"Komal Rathore",BR0657,Officer,Operations,2023-02-26,27724.07,Active
EMP000644,"Neha Singh",BR0736,"Assistant Manager",Sales,2022-11-21,80615.23,Active
EMP000645,"Kavita Yadav",BR0280,Clerk,IT,2024-11-13,158897.24,Unknown
EMP000646,"Rohit Gupta",BR0651,"Assistant Manager","Customer Service",2024-01-18,116025.75,Inactive
EMP000647,"Anjali Joshi",BR0267,"Senior Officer",Sales,2025-09-07,174136.01,Unknown
EMP000648,"Arjun Patel",BR0218,"Relationship Manager",IT,2023-12-11,113911.23,Unknown
EMP000649,"Karan Mehta",BR0686,Officer,"Customer Service",2025-03-17,74767.14,Active
EMP000650,"Riya Bansal",BR0675,Manager,Loans,2024-04-18,137257.30,Active
EMP000651,"Komal Bansal",BR0357,"Assistant Manager",IT,2022-05-23,137751.87,Active
EMP000652,"Anjali Bansal",BR0933,"Senior Officer",Loans,2024-10-27,41160.37,Unknown
EMP000653,"Pawan Sharma",BR0578,"Assistant Manager",IT,2024-04-12,124831.76,Unknown
EMP000654,"Nikhil Gupta",BR0209,Manager,Finance,2025-03-20,170848.09,Inactive
EMP000655,"Suresh Saini",BR0597,"Assistant Manager",Finance,2022-02-18,88438.69,Unknown
EMP000656,"Simran Kumar",BR0182,Manager,Sales,2023-11-25,57242.86,Active
EMP000657,"Karan Rathore",BR0250,Manager,Loans,0000-00-00,23214.85,Active
EMP000658,"Kavita Mishra",BR0097,"Relationship Manager","Customer Service",2024-11-22,124845.12,Unknown
EMP000659,"Pooja Jain",BR0008,"Relationship Manager",Finance,2023-12-08,54799.63,Inactive
EMP000660,"Komal Saini",BR0631,Manager,Sales,2025-04-09,49514.49,Inactive
EMP000661,"Riya Sharma",BR0074,"Relationship Manager",IT,2025-06-09,0.00,Active
EMP000662,"Ankit Gupta",BR0139,"Assistant Manager",Finance,0000-00-00,71647.57,Inactive
EMP000663,"Priya Agarwal",BR0637,Manager,Sales,2024-08-02,130479.40,Inactive
EMP000664,"Suresh Sharma",BR0684,"Assistant Manager",HR,2023-09-06,162822.74,Inactive
EMP000665,"Suresh Bansal",BR0958,"Assistant Manager",Finance,2022-06-25,118870.04,Unknown
EMP000666,"Ankit Kumar",BR0509,Manager,Finance,2023-06-10,1748.06,Inactive
EMP000667,"Arjun Tiwari",BR0483,Officer,HR,2022-10-06,131215.08,Unknown
EMP000668,"Suresh Rathore",BR0132,"Senior Officer",Operations,2022-03-30,34586.67,Unknown
EMP000669,"Nikhil Agarwal",BR0625,Manager,Sales,2025-07-19,130826.00,Unknown
EMP000670,"Pooja Joshi",BR0443,"Senior Officer",HR,2022-09-08,160303.17,Active
EMP000671,"Priya Kumar",BR0435,"Assistant Manager",Operations,2022-02-18,159236.04,Active
EMP000672,"Sneha Bansal",BR0008,"Assistant Manager",Sales,2023-06-29,157027.83,Unknown
EMP000673,"Nikhil Patel",BR0121,"Senior Officer",Operations,2024-12-28,89546.22,Unknown
EMP000674,"Kavita Gupta",BR0845,"Assistant Manager",Operations,2023-04-11,92564.06,Inactive
EMP000675,"Vivek Sharma",BR0545,"Relationship Manager",IT,2025-10-03,86934.33,Inactive
EMP000676,"Meena Joshi",BR0558,"Assistant Manager",IT,2023-05-20,34164.34,Inactive
EMP000677,"Meena Tiwari",BR0652,Officer,Loans,2024-05-31,55561.40,Active
EMP000678,"Vivek Mishra",BR0225,"Relationship Manager","Customer Service",2022-09-14,168748.80,Inactive
EMP000679,"Sneha Mishra",BR0458,Officer,"Customer Service",2023-06-21,125052.66,Active
EMP000680,"Manish Malhotra",BR0574,Clerk,"Customer Service",2025-10-07,43613.68,Unknown
EMP000681,"Pawan Agarwal",BR0523,"Assistant Manager",Finance,2023-07-19,156699.41,Active
EMP000682,"Rohit Singh",BR0577,"Senior Officer",IT,0000-00-00,104927.83,Active
EMP000683,"Riya Mishra",BR0678,Manager,Loans,2024-01-19,76568.97,Unknown
EMP000684,"Vivek Jain",BR0827,"Assistant Manager",Finance,2024-03-15,23634.46,Inactive
EMP000685,"Rahul Verma",BR0232,Clerk,Sales,2025-07-27,47645.28,Unknown
EMP000686,"Vivek Agarwal",BR0368,"Assistant Manager",HR,2024-09-08,31419.81,Unknown
EMP000687,"Manish Joshi",BR0023,Officer,HR,2022-05-27,147497.01,Unknown
EMP000688,"Neha Mehta",BR0356,Clerk,Finance,2024-03-04,105609.97,Active
EMP000689,"Amit Choudhary",BR0952,"Assistant Manager",HR,2025-08-19,81994.07,Active
EMP000690,"Simran Saini",BR0613,Clerk,Sales,2025-07-13,140701.13,Active
EMP000691,"Meena Yadav",BR0298,Manager,HR,2023-10-31,155319.30,Unknown
EMP000692,"Amit Rathore",BR0892,Officer,HR,2024-07-10,80814.43,Unknown
EMP000693,"Komal Verma",BR0326,Clerk,Loans,2024-08-14,174184.32,Inactive
EMP000694,"Deepak Rathore",BR0776,"Relationship Manager","Customer Service",2024-02-09,109383.75,Active
EMP000695,"Shreya Verma",BR0136,"Senior Officer",IT,2022-07-02,177392.32,Unknown
EMP000696,"Ankit Mehta",BR0057,Clerk,Sales,2022-03-28,153671.17,Unknown
EMP000697,"Ankit Singh",BR0245,"Relationship Manager",HR,2025-05-03,90765.57,Active
EMP000698,"Pooja Rathore",BR0752,Clerk,Finance,2022-06-24,58807.83,Unknown
EMP000699,"Deepak Kumar",BR0900,"Senior Officer","Customer Service",2023-02-16,60859.94,Unknown
EMP000700,"Rohit Jain",BR0306,"Senior Officer",HR,2022-11-30,128107.48,Active
EMP000701,"Pooja Joshi",BR0509,Officer,IT,2024-05-12,46628.70,Unknown
EMP000702,"Pooja Yadav",BR0897,"Senior Officer",Loans,2025-07-13,116695.75,Active
EMP000703,"Nikhil Kumar",BR0560,Manager,HR,2023-02-28,129874.73,Unknown
EMP000704,"Simran Malhotra",BR0462,Manager,Loans,2024-11-13,97665.99,Active
EMP000705,"Priya Choudhary",BR0319,"Relationship Manager",IT,2022-09-15,63929.58,Unknown
EMP000706,"Sneha Agarwal",BR0865,"Relationship Manager",Sales,2024-12-09,35196.73,Unknown
EMP000707,"Ankit Rathore",BR0329,"Senior Officer",IT,2024-05-07,147173.77,Active
EMP000708,"Manish Gupta",BR0655,"Relationship Manager",Operations,2022-01-22,89714.82,Active
EMP000709,"Priya Mishra",BR0154,"Senior Officer","Customer Service",2022-12-26,116021.07,Active
EMP000710,"Riya Choudhary",BR0318,Officer,Loans,2025-04-23,0.00,Active
EMP000711,"Rohit Joshi",BR0266,"Relationship Manager",Sales,2022-08-30,115337.20,Unknown
EMP000712,"Shreya Bansal",BR0443,Manager,HR,2022-11-30,32435.80,Active
EMP000713,"Komal Bansal",BR0461,"Assistant Manager",Sales,2025-07-13,107779.91,Active
EMP000714,"Pawan Rathore",BR0870,"Relationship Manager",IT,2023-12-28,50037.62,Unknown
EMP000715,"Simran Gupta",BR0726,"Senior Officer",Sales,2022-08-01,83784.86,Unknown
EMP000716,"Suresh Malhotra",BR0153,"Relationship Manager","Customer Service",2022-02-15,91560.05,Unknown
EMP000717,"Nikhil Saini",BR0029,Officer,Operations,2022-09-29,115038.78,Unknown
EMP000718,"Sneha Singh",BR0229,"Relationship Manager","Customer Service",2023-03-10,134381.21,Unknown
EMP000719,"Priya Patel",BR0120,"Relationship Manager",Finance,2022-11-22,60299.19,Inactive
EMP000720,"Riya Kumar",BR0934,"Relationship Manager",IT,2022-04-11,41554.16,Inactive
EMP000721,"Priya Sharma",BR0406,Manager,HR,2025-04-21,41290.92,Unknown
EMP000722,"Kavita Saini",BR0797,"Relationship Manager","Customer Service",2023-03-16,67460.53,Unknown
EMP000723,"Ankit Singh",BR0991,Officer,"Customer Service",2025-09-09,30968.14,Unknown
EMP000724,"Meena Mishra",BR0179,Manager,Loans,2023-10-26,49868.69,Inactive
EMP000725,"Meena Mehta",BR0094,"Senior Officer",Loans,2023-10-18,63441.29,Unknown
EMP000726,"Karan Malhotra",BR0500,Clerk,HR,2024-03-12,148434.45,Active
EMP000727,"Nikhil Singh",BR0967,"Senior Officer",HR,2022-03-20,98502.27,Unknown
EMP000728,"Sneha Sharma",BR0933,Manager,Finance,2024-01-06,175938.06,Active
EMP000729,"Neha Patel",BR0487,Clerk,IT,2022-04-15,128382.03,Active
EMP000730,"Rahul Bansal",BR0148,Officer,IT,2024-08-28,24651.58,Unknown
EMP000731,"Deepak Joshi",BR0183,"Relationship Manager",Loans,2022-10-11,165146.98,Active
EMP000732,"Deepak Malhotra",BR0976,Manager,IT,2022-10-31,29377.70,Unknown
EMP000733,"Anjali Yadav",BR0654,Officer,Finance,2022-12-29,153914.68,Active
EMP000734,"Neha Tiwari",BR0876,"Assistant Manager","Customer Service",2024-04-05,142598.62,Unknown
EMP000735,"Pawan Choudhary",BR0085,"Senior Officer",HR,2022-09-11,93752.99,Unknown
EMP000736,"Vivek Jain",BR0115,Clerk,HR,2024-06-11,35591.35,Inactive
EMP000737,"Amit Rathore",BR0378,Manager,HR,2024-10-12,112308.34,Inactive
EMP000738,"Nikhil Jain",BR0147,Officer,Loans,2024-12-27,82713.03,Inactive
EMP000739,"Anjali Jain",BR0555,Clerk,Sales,2023-07-24,167348.09,Active
EMP000740,"Suresh Gupta",BR0051,Manager,HR,2023-09-05,112373.62,Unknown
EMP000741,"Nikhil Joshi",BR0170,Officer,HR,2025-08-04,74610.53,Active
EMP000742,"Shreya Bansal",BR0417,"Assistant Manager",HR,2023-03-19,140587.03,Unknown
EMP000743,"Sneha Singh",BR0743,"Relationship Manager",Finance,2023-03-23,36752.23,Active
EMP000744,"Ankit Patel",BR0737,"Senior Officer",Operations,2024-12-04,134575.08,Inactive
EMP000745,"Vivek Tiwari",BR0948,"Senior Officer",Loans,2024-11-12,126436.86,Active
EMP000746,"Simran Singh",BR0212,Manager,Loans,2023-01-17,71076.48,Unknown
EMP000747,"Vikas Kumar",BR0382,Officer,Sales,2025-11-17,179884.03,Active
EMP000748,"Komal Agarwal",BR0326,Manager,Finance,2025-05-26,77452.39,Inactive
EMP000749,"Arjun Malhotra",BR0662,Clerk,HR,2025-11-15,137449.34,Active
EMP000750,"Riya Mehta",BR0648,Officer,HR,2024-04-02,67002.25,Inactive
EMP000751,"Komal Gupta",BR0121,Clerk,Operations,2023-12-04,63913.08,Unknown
EMP000752,"Rohit Mehta",BR0568,Officer,Loans,2022-07-15,66246.44,Unknown
EMP000753,"Riya Patel",BR0127,Officer,Operations,2022-06-10,77675.96,Unknown
EMP000754,"Kavita Tiwari",BR0246,Officer,Finance,2024-10-15,177699.30,Active
EMP000755,"Meena Gupta",BR0110,"Relationship Manager",Loans,2025-12-11,86579.24,Active
EMP000756,"Suresh Gupta",BR0771,"Senior Officer",HR,2024-03-14,55725.84,Unknown
EMP000757,"Suresh Yadav",BR0613,"Assistant Manager","Customer Service",2024-08-01,119944.61,Unknown
EMP000758,"Rohit Sharma",BR0099,"Senior Officer",Sales,2024-07-07,62972.92,Active
EMP000759,"Anjali Yadav",BR0974,Officer,IT,2023-01-09,29296.21,Active
EMP000760,"Deepak Sharma",BR0027,Clerk,Finance,2025-02-01,129426.56,Active
EMP000761,"Sneha Choudhary",BR0759,Clerk,Sales,2023-07-17,50847.32,Unknown
EMP000762,"Kavita Saini",BR0870,Manager,HR,2024-10-23,90227.29,Inactive
EMP000763,"Amit Kumar",BR0482,"Assistant Manager",Operations,2023-03-07,151944.89,Unknown
EMP000764,"Arjun Patel",BR0957,Officer,"Customer Service",2025-01-31,142503.00,Active
EMP000765,"Rahul Bansal",BR0735,Manager,IT,2024-12-27,62024.07,Inactive
EMP000766,"Riya Verma",BR0244,"Senior Officer",Loans,2023-10-02,78761.24,Active
EMP000767,"Vivek Saini",BR0123,Manager,Finance,2023-12-05,81754.77,Active
EMP000768,"Anjali Joshi",BR0320,"Relationship Manager",Finance,0000-00-00,84465.27,Unknown
EMP000769,"Vivek Yadav",BR0255,Officer,Loans,2023-02-03,0.00,Unknown
EMP000770,"Komal Joshi",BR0009,"Senior Officer",IT,2022-04-10,166152.41,Unknown
EMP000771,"Riya Gupta",BR0072,"Senior Officer",HR,2025-11-17,23335.73,Unknown
EMP000772,"Pawan Agarwal",BR0168,"Senior Officer","Customer Service",2023-05-15,50082.33,Active
EMP000773,"Suresh Verma",BR0312,"Senior Officer",Sales,2023-05-09,99606.16,Unknown
EMP000774,"Vivek Mehta",BR0139,"Senior Officer",Loans,2022-05-18,91923.25,Active
EMP000775,"Simran Yadav",BR0608,Clerk,Loans,2024-07-25,156505.79,Active
EMP000776,"Komal Malhotra",BR0886,Officer,Operations,2023-11-11,72191.97,Inactive
EMP000777,"Kavita Tiwari",BR0015,"Senior Officer",Sales,2024-10-08,116442.27,Active
EMP000778,"Shreya Singh",BR0250,Clerk,"Customer Service",2023-03-23,172701.72,Unknown
EMP000779,"Pawan Bansal",BR0440,Officer,Sales,2022-01-07,26479.62,Inactive
EMP000780,"Deepak Gupta",BR0418,Manager,Sales,2023-02-02,120988.30,Inactive
EMP000781,"Karan Mehta",BR0359,Manager,Loans,2025-06-27,161753.07,Active
EMP000782,"Arjun Mishra",BR0335,Manager,"Customer Service",2022-02-24,27991.56,Active
EMP000783,"Ankit Mehta",BR0452,"Relationship Manager",HR,2024-09-12,84590.55,Active
EMP000784,"Priya Singh",BR0712,"Assistant Manager",Loans,2023-11-28,132749.67,Active
EMP000785,"Priya Yadav",BR0355,"Relationship Manager","Customer Service",2024-03-14,63790.68,Unknown
EMP000786,"Pooja Mehta",BR0825,"Assistant Manager",HR,2023-02-19,67584.35,Active
EMP000787,"Vivek Gupta",BR0009,"Senior Officer",Loans,2025-07-23,36470.65,Inactive
EMP000788,"Rohit Malhotra",BR0245,Manager,IT,2024-08-08,102397.20,Inactive
EMP000789,"Deepak Rathore",BR0196,Officer,Finance,2025-05-23,30521.86,Unknown
EMP000790,"Rahul Kumar",BR0182,"Assistant Manager",Operations,2025-01-29,114050.92,Unknown
EMP000791,"Simran Gupta",BR0970,"Assistant Manager",Finance,2023-10-22,86917.17,Unknown
EMP000792,"Karan Singh",BR0184,Officer,Loans,2025-06-16,139114.92,Active
EMP000793,"Ankit Rathore",BR0050,"Relationship Manager",HR,2025-07-16,30459.33,Unknown
EMP000794,"Rohit Verma",BR0451,Officer,HR,2023-12-13,146838.26,Active
EMP000795,"Simran Verma",BR0726,"Relationship Manager",Loans,2025-08-26,102218.16,Active
EMP000796,"Sneha Agarwal",BR0114,"Senior Officer",HR,2023-04-06,176617.46,Unknown
EMP000797,"Manish Malhotra",BR0132,"Assistant Manager",Sales,2022-11-16,171045.44,Active
EMP000798,"Komal Choudhary",BR0959,"Assistant Manager",HR,2024-10-27,61729.39,Unknown
EMP000799,"Ankit Tiwari",BR0175,"Senior Officer",Sales,2022-10-08,113192.55,Active
EMP000800,"Suresh Choudhary",BR0201,"Senior Officer","Customer Service",2023-06-22,115735.50,Active
EMP000801,"Priya Sharma",BR0494,"Assistant Manager",Finance,2024-12-18,50446.94,Active
EMP000802,"Rahul Saini",BR0324,Officer,"Customer Service",2022-05-21,94902.98,Inactive
EMP000803,"Vivek Sharma",BR0545,Clerk,IT,2023-02-27,112415.76,Active
EMP000804,"Arjun Rathore",BR0511,Manager,IT,2023-10-23,104577.36,Active
EMP000805,"Priya Mishra",BR0738,"Assistant Manager",IT,2022-06-24,166057.61,Unknown
EMP000806,"Deepak Verma",BR0483,Clerk,Loans,2025-07-29,164472.42,Unknown
EMP000807,"Rohit Verma",BR0172,Clerk,Operations,2024-07-14,141270.85,Active
EMP000808,"Nikhil Agarwal",BR0480,Clerk,HR,2022-02-21,27452.36,Inactive
EMP000809,"Komal Kumar",BR0270,"Assistant Manager",Finance,2025-02-23,85124.27,Inactive
EMP000810,"Shreya Mishra",BR0273,"Relationship Manager",Loans,2022-11-12,54129.56,Active
EMP000811,"Shreya Singh",BR0197,Manager,IT,2024-10-26,103318.44,Unknown
EMP000812,"Riya Jain",BR0663,"Relationship Manager",IT,2023-09-05,60620.28,Active
EMP000813,"Pooja Agarwal",BR0027,"Senior Officer",Loans,2023-07-02,57915.16,Active
EMP000814,"Nikhil Agarwal",BR0450,"Senior Officer",Operations,2022-11-21,97902.97,Unknown
EMP000815,"Neha Singh",BR0364,Clerk,Finance,2025-08-03,33055.01,Active
EMP000816,"Meena Gupta",BR0331,"Assistant Manager",Loans,2023-01-27,38749.17,Unknown
EMP000817,"Rohit Mishra",BR0627,"Senior Officer",Finance,2024-01-28,133491.35,Unknown
EMP000818,"Rahul Saini",BR0849,"Senior Officer","Customer Service",2022-09-27,70168.81,Active
EMP000819,"Vivek Mehta",BR0569,"Senior Officer","Customer Service",2023-11-15,156023.41,Unknown
EMP000820,"Komal Sharma",BR0696,"Senior Officer",HR,2024-07-05,130048.44,Unknown
EMP000821,"Nikhil Kumar",BR0714,Clerk,Loans,2024-03-16,59857.18,Active
EMP000822,"Vivek Saini",BR0253,Clerk,Finance,2022-09-06,22468.41,Active
EMP000823,"Manish Agarwal",BR0988,Manager,IT,2022-12-20,142366.10,Unknown
EMP000824,"Meena Singh",BR0351,Officer,IT,2022-10-14,26479.82,Active
EMP000825,"Sneha Mehta",BR0823,Clerk,Loans,2023-07-15,163374.54,Active
EMP000826,"Simran Jain",BR0713,Officer,Sales,2025-12-16,145392.47,Active
EMP000827,"Priya Mehta",BR0323,"Relationship Manager",Operations,2023-08-22,140010.90,Active
EMP000828,"Amit Bansal",BR0168,"Assistant Manager",Loans,2023-05-11,50588.09,Inactive
EMP000829,"Rohit Singh",BR0462,Officer,IT,2022-07-01,57926.37,Inactive
EMP000830,"Simran Mishra",BR0601,"Assistant Manager",Operations,2023-05-27,157204.95,Active
EMP000831,"Amit Saini",BR0157,"Assistant Manager",HR,2025-08-04,38669.73,Active
EMP000832,"Ankit Tiwari",BR0604,Officer,Sales,2025-06-11,109913.32,Unknown
EMP000833,"Pawan Yadav",BR0141,"Assistant Manager",Loans,2023-01-09,99584.92,Inactive
EMP000834,"Karan Singh",BR0032,"Relationship Manager",HR,2024-05-17,161933.53,Active
EMP000835,"Simran Saini",BR0103,"Senior Officer",Operations,2023-01-01,104745.27,Unknown
EMP000836,"Amit Verma",BR0431,"Senior Officer",Loans,2022-10-28,60200.06,Inactive
EMP000837,"Pooja Saini",BR0397,"Assistant Manager",HR,2024-09-06,94491.72,Active
EMP000838,"Pooja Tiwari",BR0004,Manager,IT,2023-11-14,63168.36,Active
EMP000839,"Simran Gupta",BR0760,"Assistant Manager","Customer Service",2024-06-26,108947.37,Active
EMP000840,"Kavita Bansal",BR0234,Clerk,HR,2025-08-19,41473.31,Inactive
EMP000841,"Deepak Sharma",BR0444,"Relationship Manager",Finance,2025-12-25,36209.79,Unknown
EMP000842,"Pooja Joshi",BR0999,Officer,HR,2025-12-30,84063.53,Inactive
EMP000843,"Pawan Kumar",BR0125,Officer,HR,2022-10-10,39277.74,Unknown
EMP000844,"Simran Kumar",BR0581,Manager,"Customer Service",2022-06-14,79271.23,Active
EMP000845,"Pawan Patel",BR0899,"Senior Officer",Finance,2023-04-06,50806.97,Active
EMP000846,"Manish Bansal",BR0803,"Assistant Manager",HR,2023-12-31,121688.33,Unknown
EMP000847,"Vikas Joshi",BR0269,"Relationship Manager",Loans,2023-07-30,63909.21,Inactive
EMP000848,"Vikas Patel",BR0675,"Senior Officer",Sales,2023-11-11,116608.03,Active
EMP000849,"Vikas Tiwari",BR0246,Manager,Sales,2022-12-12,67394.65,Active
EMP000850,"Kavita Kumar",BR0793,"Relationship Manager",Operations,2022-01-07,36894.64,Inactive
EMP000851,"Manish Yadav",BR0457,Manager,Sales,2024-08-26,143059.01,Active
EMP000852,"Komal Malhotra",BR0615,"Relationship Manager","Customer Service",2022-01-18,87533.42,Unknown
EMP000853,"Meena Patel",BR0156,"Senior Officer",Operations,2024-12-02,38362.95,Active
EMP000854,"Ankit Choudhary",BR0432,"Relationship Manager",Finance,2023-10-26,129422.33,Inactive
EMP000855,"Arjun Rathore",BR0595,"Assistant Manager",Operations,2025-02-05,170455.28,Active
EMP000856,"Suresh Saini",BR0857,"Senior Officer",IT,2023-09-27,68450.78,Inactive
EMP000857,"Vivek Patel",BR0648,"Senior Officer",IT,2022-08-24,174392.70,Active
EMP000858,"Karan Tiwari",BR0886,"Relationship Manager","Customer Service",2024-05-05,79621.99,Active
EMP000859,"Priya Verma",BR0541,Manager,IT,2024-02-05,147600.07,Inactive
EMP000860,"Suresh Joshi",BR0821,"Relationship Manager","Customer Service",2025-05-20,145214.75,Unknown
EMP000861,"Vivek Tiwari",BR0125,"Assistant Manager",Sales,2022-06-22,118609.61,Unknown
EMP000862,"Rahul Choudhary",BR0312,"Senior Officer",Operations,2022-10-21,87940.77,Inactive
EMP000863,"Komal Joshi",BR0174,Manager,HR,2023-08-25,175697.30,Active
EMP000864,"Shreya Bansal",BR0729,Clerk,IT,2023-08-06,153312.56,Active
EMP000865,"Pawan Joshi",BR0982,"Assistant Manager",Sales,2025-09-02,100877.83,Active
EMP000866,"Komal Verma",BR1000,"Assistant Manager","Customer Service",0000-00-00,138995.05,Unknown
EMP000867,"Neha Patel",BR0556,"Assistant Manager",HR,2022-09-16,28965.48,Inactive
EMP000868,"Priya Yadav",BR0786,"Relationship Manager",Sales,2023-07-26,85484.53,Unknown
EMP000869,"Simran Bansal",BR0933,"Assistant Manager","Customer Service",2025-10-28,59307.42,Unknown
EMP000870,"Neha Mishra",BR0928,Manager,Loans,2024-11-19,53301.83,Unknown
EMP000871,"Ankit Verma",BR0836,"Assistant Manager",Sales,2022-07-11,87458.79,Unknown
EMP000872,"Neha Singh",BR0651,"Relationship Manager",Operations,2022-03-29,7737.86,Active
EMP000873,"Ankit Verma",BR0828,Manager,Operations,2025-12-18,76217.56,Unknown
EMP000874,"Arjun Verma",BR0884,"Assistant Manager",HR,2023-02-26,173728.53,Inactive
EMP000875,"Manish Jain",BR0395,Officer,HR,2023-08-12,27970.64,Inactive
EMP000876,"Pooja Saini",BR0963,Clerk,HR,2025-08-23,176345.66,Unknown
EMP000877,"Sneha Singh",BR0984,Clerk,Operations,2025-02-26,51265.29,Active
EMP000878,"Amit Malhotra",BR0194,Clerk,Finance,2022-08-12,129740.88,Active
EMP000879,"Suresh Kumar",BR0926,Officer,Sales,2022-04-29,78066.30,Unknown
EMP000880,"Arjun Jain",BR0922,Officer,IT,2022-10-03,139914.22,Unknown
EMP000881,"Karan Sharma",BR0454,Officer,IT,2024-03-01,44339.73,Active
